"Step","olive-sweep-20 - Fall predictions (24h) Hub: NP15","olive-sweep-20 - Fall predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Fall predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Fall targets (24h) Hub: NP15","olive-sweep-20 - Fall targets (24h) Hub: NP15__MIN","olive-sweep-20 - Fall targets (24h) Hub: NP15__MAX","olive-sweep-20 - Fall predictions (24h) Hub: SP15","olive-sweep-20 - Fall predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Fall predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Fall targets (24h) Hub: SP15","olive-sweep-20 - Fall targets (24h) Hub: SP15__MIN","olive-sweep-20 - Fall targets (24h) Hub: SP15__MAX","olive-sweep-20 - Fall predictions (24h) Hub: ZP26","olive-sweep-20 - Fall predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Fall predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Fall targets (24h) Hub: ZP26","olive-sweep-20 - Fall targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Fall targets (24h) Hub: ZP26__MAX","olive-sweep-20 - Winter predictions (24h) Hub: NP15","olive-sweep-20 - Winter predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Winter predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Winter targets (24h) Hub: NP15","olive-sweep-20 - Winter targets (24h) Hub: NP15__MIN","olive-sweep-20 - Winter targets (24h) Hub: NP15__MAX","olive-sweep-20 - Winter predictions (24h) Hub: SP15","olive-sweep-20 - Winter predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Winter predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Winter targets (24h) Hub: SP15","olive-sweep-20 - Winter targets (24h) Hub: SP15__MIN","olive-sweep-20 - Winter targets (24h) Hub: SP15__MAX","olive-sweep-20 - Winter predictions (24h) Hub: ZP26","olive-sweep-20 - Winter predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Winter predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Winter targets (24h) Hub: ZP26","olive-sweep-20 - Winter targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Winter targets (24h) Hub: ZP26__MAX","olive-sweep-20 - Spring predictions (24h) Hub: NP15","olive-sweep-20 - Spring predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Spring predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Spring targets (24h) Hub: NP15","olive-sweep-20 - Spring targets (24h) Hub: NP15__MIN","olive-sweep-20 - Spring targets (24h) Hub: NP15__MAX","olive-sweep-20 - Spring predictions (24h) Hub: SP15","olive-sweep-20 - Spring predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Spring predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Spring targets (24h) Hub: SP15","olive-sweep-20 - Spring targets (24h) Hub: SP15__MIN","olive-sweep-20 - Spring targets (24h) Hub: SP15__MAX","olive-sweep-20 - Spring predictions (24h) Hub: ZP26","olive-sweep-20 - Spring predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Spring predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Spring targets (24h) Hub: ZP26","olive-sweep-20 - Spring targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Spring targets (24h) Hub: ZP26__MAX","olive-sweep-20 - Summer predictions (24h) Hub: NP15","olive-sweep-20 - Summer predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Summer predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Summer targets (24h) Hub: NP15","olive-sweep-20 - Summer targets (24h) Hub: NP15__MIN","olive-sweep-20 - Summer targets (24h) Hub: NP15__MAX","olive-sweep-20 - Summer predictions (24h) Hub: SP15","olive-sweep-20 - Summer predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Summer predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Summer targets (24h) Hub: SP15","olive-sweep-20 - Summer targets (24h) Hub: SP15__MIN","olive-sweep-20 - Summer targets (24h) Hub: SP15__MAX","olive-sweep-20 - Summer predictions (24h) Hub: ZP26","olive-sweep-20 - Summer predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Summer predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Summer targets (24h) Hub: ZP26","olive-sweep-20 - Summer targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Summer targets (24h) Hub: ZP26__MAX"
"76","18.993738174438477","18.993738174438477","18.993738174438477","29.639999389648438","29.639999389648438","29.639999389648438","14.264745712280273","14.264745712280273","14.264745712280273","24.200000762939453","24.200000762939453","24.200000762939453","14.049798011779785","14.049798011779785","14.049798011779785","23.299999237060547","23.299999237060547","23.299999237060547","30.75161361694336","30.75161361694336","30.75161361694336","23.510000228881836","23.510000228881836","23.510000228881836","28.274213790893555","28.274213790893555","28.274213790893555","23.200000762939453","23.200000762939453","23.200000762939453","32.663848876953125","32.663848876953125","32.663848876953125","23.18000030517578","23.18000030517578","23.18000030517578","29.656414031982422","29.656414031982422","29.656414031982422","22.510000228881836","22.510000228881836","22.510000228881836","29.361764907836914","29.361764907836914","29.361764907836914","22.15999984741211","22.15999984741211","22.15999984741211","29.448749542236328","29.448749542236328","29.448749542236328","22.469999313354492","22.469999313354492","22.469999313354492","29.804121017456055","29.804121017456055","29.804121017456055","38.560001373291016","38.560001373291016","38.560001373291016","32.97813415527344","32.97813415527344","32.97813415527344","39.029998779296875","39.029998779296875","39.029998779296875","29.934356689453125","29.934356689453125","29.934356689453125","37.70000076293945","37.70000076293945","37.70000076293945"
"77","20.157739639282227","20.157739639282227","20.157739639282227","39.040000915527344","39.040000915527344","39.040000915527344","15.406905174255371","15.406905174255371","15.406905174255371","23.360000610351562","23.360000610351562","23.360000610351562","15.223944664001465","15.223944664001465","15.223944664001465","20.8799991607666","20.8799991607666","20.8799991607666","27.77533721923828","27.77533721923828","27.77533721923828","22.420000076293945","22.420000076293945","22.420000076293945","25.38433265686035","25.38433265686035","25.38433265686035","21.90999984741211","21.90999984741211","21.90999984741211","29.289979934692383","29.289979934692383","29.289979934692383","21.979999542236328","21.979999542236328","21.979999542236328","25.802976608276367","25.802976608276367","25.802976608276367","19.530000686645508","19.530000686645508","19.530000686645508","25.410812377929688","25.410812377929688","25.410812377929688","19.06999969482422","19.06999969482422","19.06999969482422","25.57506561279297","25.57506561279297","25.57506561279297","19.43000030517578","19.43000030517578","19.43000030517578","34.25402069091797","34.25402069091797","34.25402069091797","56.2599983215332","56.2599983215332","56.2599983215332","37.983863830566406","37.983863830566406","37.983863830566406","57.52000045776367","57.52000045776367","57.52000045776367","34.86146545410156","34.86146545410156","34.86146545410156","55.619998931884766","55.619998931884766","55.619998931884766"
"78","21.094436645507812","21.094436645507812","21.094436645507812","36.650001525878906","36.650001525878906","36.650001525878906","16.389083862304688","16.389083862304688","16.389083862304688","19.940000534057617","19.940000534057617","19.940000534057617","16.2161865234375","16.2161865234375","16.2161865234375","17.350000381469727","17.350000381469727","17.350000381469727","21.633773803710938","21.633773803710938","21.633773803710938","19.34000015258789","19.34000015258789","19.34000015258789","19.69287872314453","19.69287872314453","19.69287872314453","18.860000610351562","18.860000610351562","18.860000610351562","22.38751220703125","22.38751220703125","22.38751220703125","18.940000534057617","18.940000534057617","18.940000534057617","22.335779190063477","22.335779190063477","22.335779190063477","20.309999465942383","20.309999465942383","20.309999465942383","21.752971649169922","21.752971649169922","21.752971649169922","19.360000610351562","19.360000610351562","19.360000610351562","21.980222702026367","21.980222702026367","21.980222702026367","19.860000610351562","19.860000610351562","19.860000610351562","36.998069763183594","36.998069763183594","36.998069763183594","116.4000015258789","116.4000015258789","116.4000015258789","40.74299621582031","40.74299621582031","40.74299621582031","119.6500015258789","119.6500015258789","119.6500015258789","37.92903137207031","37.92903137207031","37.92903137207031","116.30999755859375","116.30999755859375","116.30999755859375"
"79","22.08241844177246","22.08241844177246","22.08241844177246","31.18000030517578","31.18000030517578","31.18000030517578","17.481101989746094","17.481101989746094","17.481101989746094","21.8799991607666","21.8799991607666","21.8799991607666","17.34585952758789","17.34585952758789","17.34585952758789","20.59000015258789","20.59000015258789","20.59000015258789","17.88509750366211","17.88509750366211","17.88509750366211","16.68000030517578","16.68000030517578","16.68000030517578","16.468305587768555","16.468305587768555","16.468305587768555","16.3799991607666","16.3799991607666","16.3799991607666","18.13455581665039","18.13455581665039","18.13455581665039","16.43000030517578","16.43000030517578","16.43000030517578","18.948556900024414","18.948556900024414","18.948556900024414","17.719999313354492","17.719999313354492","17.719999313354492","18.45069694519043","18.45069694519043","18.45069694519043","16.600000381469727","16.600000381469727","16.600000381469727","18.489784240722656","18.489784240722656","18.489784240722656","17.149999618530273","17.149999618530273","17.149999618530273","36.14377212524414","36.14377212524414","36.14377212524414","44.349998474121094","44.349998474121094","44.349998474121094","39.27719497680664","39.27719497680664","39.27719497680664","44.209999084472656","44.209999084472656","44.209999084472656","37.09542465209961","37.09542465209961","37.09542465209961","43.470001220703125","43.470001220703125","43.470001220703125"
"80","23.128808975219727","23.128808975219727","23.128808975219727","40.86000061035156","40.86000061035156","40.86000061035156","18.658191680908203","18.658191680908203","18.658191680908203","23.479999542236328","23.479999542236328","23.479999542236328","18.579872131347656","18.579872131347656","18.579872131347656","21.1200008392334","21.1200008392334","21.1200008392334","15.670570373535156","15.670570373535156","15.670570373535156","14.1899995803833","14.1899995803833","14.1899995803833","14.83475112915039","14.83475112915039","14.83475112915039","13.869999885559082","13.869999885559082","13.869999885559082","15.665931701660156","15.665931701660156","15.665931701660156","13.899999618530273","13.899999618530273","13.899999618530273","15.57876968383789","15.57876968383789","15.57876968383789","15.630000114440918","15.630000114440918","15.630000114440918","15.073709487915039","15.073709487915039","15.073709487915039","15.100000381469727","15.100000381469727","15.100000381469727","14.996940612792969","14.996940612792969","14.996940612792969","15.369999885559082","15.369999885559082","15.369999885559082","31.95860481262207","31.95860481262207","31.95860481262207","35.70000076293945","35.70000076293945","35.70000076293945","33.792236328125","33.792236328125","33.792236328125","36.5099983215332","36.5099983215332","36.5099983215332","32.34170150756836","32.34170150756836","32.34170150756836","35.61000061035156","35.61000061035156","35.61000061035156"
"81","25.55820655822754","25.55820655822754","25.55820655822754","32.439998626708984","32.439998626708984","32.439998626708984","21.25731658935547","21.25731658935547","21.25731658935547","30.549999237060547","30.549999237060547","30.549999237060547","21.265348434448242","21.265348434448242","21.265348434448242","30.420000076293945","30.420000076293945","30.420000076293945","14.980308532714844","14.980308532714844","14.980308532714844","14.369999885559082","14.369999885559082","14.369999885559082","14.484216690063477","14.484216690063477","14.484216690063477","14.029999732971191","14.029999732971191","14.029999732971191","14.9356107711792","14.9356107711792","14.9356107711792","14.050000190734863","14.050000190734863","14.050000190734863","14.991518020629883","14.991518020629883","14.991518020629883","14.9399995803833","14.9399995803833","14.9399995803833","14.04677963256836","14.04677963256836","14.04677963256836","14.539999961853027","14.539999961853027","14.539999961853027","14.394728660583496","14.394728660583496","14.394728660583496","14.75","14.75","14.75","25.102867126464844","25.102867126464844","25.102867126464844","22.799999237060547","22.799999237060547","22.799999237060547","25.451160430908203","25.451160430908203","25.451160430908203","22.940000534057617","22.940000534057617","22.940000534057617","24.720130920410156","24.720130920410156","24.720130920410156","22.600000381469727","22.600000381469727","22.600000381469727"
"82","29.194307327270508","29.194307327270508","29.194307327270508","41.61000061035156","41.61000061035156","41.61000061035156","24.995681762695312","24.995681762695312","24.995681762695312","41.61000061035156","41.61000061035156","41.61000061035156","25.113218307495117","25.113218307495117","25.113218307495117","41.61000061035156","41.61000061035156","41.61000061035156","14.967348098754883","14.967348098754883","14.967348098754883","14.149999618530273","14.149999618530273","14.149999618530273","14.717695236206055","14.717695236206055","14.717695236206055","13.850000381469727","13.850000381469727","13.850000381469727","14.945303916931152","14.945303916931152","14.945303916931152","13.880000114440918","13.880000114440918","13.880000114440918","14.710700988769531","14.710700988769531","14.710700988769531","14.329999923706055","14.329999923706055","14.329999923706055","13.67640209197998","13.67640209197998","13.67640209197998","13.869999885559082","13.869999885559082","13.869999885559082","14.165109634399414","14.165109634399414","14.165109634399414","14.079999923706055","14.079999923706055","14.079999923706055","22.30099868774414","22.30099868774414","22.30099868774414","23.09000015258789","23.09000015258789","23.09000015258789","22.406084060668945","22.406084060668945","22.406084060668945","23.239999771118164","23.239999771118164","23.239999771118164","21.82785415649414","21.82785415649414","21.82785415649414","22.709999084472656","22.709999084472656","22.709999084472656"
"83","31.456361770629883","31.456361770629883","31.456361770629883","40.97999954223633","40.97999954223633","40.97999954223633","27.41459083557129","27.41459083557129","27.41459083557129","40.97999954223633","40.97999954223633","40.97999954223633","27.55994987487793","27.55994987487793","27.55994987487793","40.97999954223633","40.97999954223633","40.97999954223633","16.06389617919922","16.06389617919922","16.06389617919922","14.119999885559082","14.119999885559082","14.119999885559082","15.938709259033203","15.938709259033203","15.938709259033203","13.859999656677246","13.859999656677246","13.859999656677246","16.148405075073242","16.148405075073242","16.148405075073242","13.869999885559082","13.869999885559082","13.869999885559082","14.674659729003906","14.674659729003906","14.674659729003906","14.380000114440918","14.380000114440918","14.380000114440918","13.617120742797852","13.617120742797852","13.617120742797852","13.949999809265137","13.949999809265137","13.949999809265137","14.109688758850098","14.109688758850098","14.109688758850098","14.149999618530273","14.149999618530273","14.149999618530273","20.622751235961914","20.622751235961914","20.622751235961914","21.950000762939453","21.950000762939453","21.950000762939453","20.745084762573242","20.745084762573242","20.745084762573242","22.190000534057617","22.190000534057617","22.190000534057617","20.26071548461914","20.26071548461914","20.26071548461914","21.579999923706055","21.579999923706055","21.579999923706055"
"84","34.063865661621094","34.063865661621094","34.063865661621094","40.61000061035156","40.61000061035156","40.61000061035156","30.228565216064453","30.228565216064453","30.228565216064453","40.61000061035156","40.61000061035156","40.61000061035156","30.35297393798828","30.35297393798828","30.35297393798828","40.61000061035156","40.61000061035156","40.61000061035156","18.402240753173828","18.402240753173828","18.402240753173828","16.239999771118164","16.239999771118164","16.239999771118164","18.186410903930664","18.186410903930664","18.186410903930664","16.059999465942383","16.059999465942383","16.059999465942383","18.68889045715332","18.68889045715332","18.68889045715332","16.010000228881836","16.010000228881836","16.010000228881836","15.889759063720703","15.889759063720703","15.889759063720703","15.729999542236328","15.729999542236328","15.729999542236328","14.760272979736328","14.760272979736328","14.760272979736328","15.319999694824219","15.319999694824219","15.319999694824219","15.296428680419922","15.296428680419922","15.296428680419922","15.520000457763672","15.520000457763672","15.520000457763672","19.374691009521484","19.374691009521484","19.374691009521484","21.6299991607666","21.6299991607666","21.6299991607666","19.604034423828125","19.604034423828125","19.604034423828125","21.829999923706055","21.829999923706055","21.829999923706055","19.13440704345703","19.13440704345703","19.13440704345703","21.239999771118164","21.239999771118164","21.239999771118164"
"85","34.728946685791016","34.728946685791016","34.728946685791016","35.349998474121094","35.349998474121094","35.349998474121094","31.086606979370117","31.086606979370117","31.086606979370117","35.349998474121094","35.349998474121094","35.349998474121094","31.144880294799805","31.144880294799805","31.144880294799805","35.349998474121094","35.349998474121094","35.349998474121094","21.185436248779297","21.185436248779297","21.185436248779297","17.260000228881836","17.260000228881836","17.260000228881836","20.58478355407715","20.58478355407715","20.58478355407715","17.09000015258789","17.09000015258789","17.09000015258789","21.689794540405273","21.689794540405273","21.689794540405273","17.020000457763672","17.020000457763672","17.020000457763672","18.094999313354492","18.094999313354492","18.094999313354492","16.889999389648438","16.889999389648438","16.889999389648438","16.632274627685547","16.632274627685547","16.632274627685547","16.1299991607666","16.1299991607666","16.1299991607666","17.407777786254883","17.407777786254883","17.407777786254883","16.5","16.5","16.5","18.741851806640625","18.741851806640625","18.741851806640625","23.270000457763672","23.270000457763672","23.270000457763672","19.152271270751953","19.152271270751953","19.152271270751953","23.190000534057617","23.190000534057617","23.190000534057617","18.63163948059082","18.63163948059082","18.63163948059082","22.700000762939453","22.700000762939453","22.700000762939453"
"86","38.76314163208008","38.76314163208008","38.76314163208008","33.849998474121094","33.849998474121094","33.849998474121094","35.43655776977539","35.43655776977539","35.43655776977539","33.849998474121094","33.849998474121094","33.849998474121094","35.35239028930664","35.35239028930664","35.35239028930664","33.849998474121094","33.849998474121094","33.849998474121094","21.603416442871094","21.603416442871094","21.603416442871094","24.850000381469727","24.850000381469727","24.850000381469727","20.409887313842773","20.409887313842773","20.409887313842773","24.700000762939453","24.700000762939453","24.700000762939453","22.100383758544922","22.100383758544922","22.100383758544922","24.559999465942383","24.559999465942383","24.559999465942383","17.622766494750977","17.622766494750977","17.622766494750977","16.350000381469727","16.350000381469727","16.350000381469727","15.598851203918457","15.598851203918457","15.598851203918457","15.720000267028809","15.720000267028809","15.720000267028809","16.63368034362793","16.63368034362793","16.63368034362793","16.110000610351562","16.110000610351562","16.110000610351562","18.75130271911621","18.75130271911621","18.75130271911621","22.6299991607666","22.6299991607666","22.6299991607666","19.359813690185547","19.359813690185547","19.359813690185547","22.59000015258789","22.59000015258789","22.59000015258789","18.72171974182129","18.72171974182129","18.72171974182129","22.15999984741211","22.15999984741211","22.15999984741211"
"87","42.67913818359375","42.67913818359375","42.67913818359375","33.119998931884766","33.119998931884766","33.119998931884766","39.691864013671875","39.691864013671875","39.691864013671875","33.119998931884766","33.119998931884766","33.119998931884766","39.43254089355469","39.43254089355469","39.43254089355469","33.119998931884766","33.119998931884766","33.119998931884766","17.695598602294922","17.695598602294922","17.695598602294922","19.950000762939453","19.950000762939453","19.950000762939453","16.254777908325195","16.254777908325195","16.254777908325195","19.239999771118164","19.239999771118164","19.239999771118164","17.78717613220215","17.78717613220215","17.78717613220215","19.40999984741211","19.40999984741211","19.40999984741211","15.261886596679688","15.261886596679688","15.261886596679688","19.639999389648438","19.639999389648438","19.639999389648438","11.65911865234375","11.65911865234375","11.65911865234375","18.280000686645508","18.280000686645508","18.280000686645508","13.22419548034668","13.22419548034668","13.22419548034668","18.90999984741211","18.90999984741211","18.90999984741211","18.373615264892578","18.373615264892578","18.373615264892578","20.610000610351562","20.610000610351562","20.610000610351562","19.008928298950195","19.008928298950195","19.008928298950195","20.200000762939453","20.200000762939453","20.200000762939453","18.32707977294922","18.32707977294922","18.32707977294922","20.020000457763672","20.020000457763672","20.020000457763672"
"88","45.32223892211914","45.32223892211914","45.32223892211914","27.68000030517578","27.68000030517578","27.68000030517578","42.6472053527832","42.6472053527832","42.6472053527832","27.68000030517578","27.68000030517578","27.68000030517578","42.21931457519531","42.21931457519531","42.21931457519531","27.68000030517578","27.68000030517578","27.68000030517578","14.93303108215332","14.93303108215332","14.93303108215332","16.700000762939453","16.700000762939453","16.700000762939453","13.514078140258789","13.514078140258789","13.514078140258789","14.550000190734863","14.550000190734863","14.550000190734863","14.728548049926758","14.728548049926758","14.728548049926758","16.329999923706055","16.329999923706055","16.329999923706055","13.660362243652344","13.660362243652344","13.660362243652344","13.529999732971191","13.529999732971191","13.529999732971191","9.038862228393555","9.038862228393555","9.038862228393555","12.260000228881836","12.260000228881836","12.260000228881836","10.902942657470703","10.902942657470703","10.902942657470703","12.59000015258789","12.59000015258789","12.59000015258789","17.55959129333496","17.55959129333496","17.55959129333496","20.350000381469727","20.350000381469727","20.350000381469727","18.085615158081055","18.085615158081055","18.085615158081055","19.610000610351562","19.610000610351562","19.610000610351562","17.383214950561523","17.383214950561523","17.383214950561523","19.280000686645508","19.280000686645508","19.280000686645508"
"89","37.91397476196289","37.91397476196289","37.91397476196289","31.200000762939453","31.200000762939453","31.200000762939453","35.17784118652344","35.17784118652344","35.17784118652344","29.790000915527344","29.790000915527344","29.790000915527344","34.86212921142578","34.86212921142578","34.86212921142578","30.1299991607666","30.1299991607666","30.1299991607666","13.709961891174316","13.709961891174316","13.709961891174316","16.31999969482422","16.31999969482422","16.31999969482422","12.41550064086914","12.41550064086914","12.41550064086914","13.859999656677246","13.859999656677246","13.859999656677246","13.366612434387207","13.366612434387207","13.366612434387207","15.550000190734863","15.550000190734863","15.550000190734863","12.420583724975586","12.420583724975586","12.420583724975586","9.569999694824219","9.569999694824219","9.569999694824219","7.814197063446045","7.814197063446045","7.814197063446045","8.989999771118164","8.989999771118164","8.989999771118164","9.501952171325684","9.501952171325684","9.501952171325684","8.829999923706055","8.829999923706055","8.829999923706055","17.669815063476562","17.669815063476562","17.669815063476562","20.209999084472656","20.209999084472656","20.209999084472656","18.130130767822266","18.130130767822266","18.130130767822266","19.440000534057617","19.440000534057617","19.440000534057617","17.332210540771484","17.332210540771484","17.332210540771484","19.100000381469727","19.100000381469727","19.100000381469727"
"90","37.86484146118164","37.86484146118164","37.86484146118164","29.260000228881836","29.260000228881836","29.260000228881836","35.24021530151367","35.24021530151367","35.24021530151367","27.760000228881836","27.760000228881836","27.760000228881836","34.8145637512207","34.8145637512207","34.8145637512207","28.190000534057617","28.190000534057617","28.190000534057617","12.960188865661621","12.960188865661621","12.960188865661621","15.15999984741211","15.15999984741211","15.15999984741211","11.822837829589844","11.822837829589844","11.822837829589844","12.279999732971191","12.279999732971191","12.279999732971191","12.552725791931152","12.552725791931152","12.552725791931152","14.619999885559082","14.619999885559082","14.619999885559082","10.91872787475586","10.91872787475586","10.91872787475586","10.319999694824219","10.319999694824219","10.319999694824219","6.283491134643555","6.283491134643555","6.283491134643555","2.5299999713897705","2.5299999713897705","2.5299999713897705","8.024463653564453","8.024463653564453","8.024463653564453","4.179999828338623","4.179999828338623","4.179999828338623","18.142194747924805","18.142194747924805","18.142194747924805","21.1299991607666","21.1299991607666","21.1299991607666","18.560022354125977","18.560022354125977","18.560022354125977","20.489999771118164","20.489999771118164","20.489999771118164","17.679765701293945","17.679765701293945","17.679765701293945","20.020000457763672","20.020000457763672","20.020000457763672"
"91","45.152591705322266","45.152591705322266","45.152591705322266","28.3700008392334","28.3700008392334","28.3700008392334","42.90938186645508","42.90938186645508","42.90938186645508","27.079999923706055","27.079999923706055","27.079999923706055","42.26369857788086","42.26369857788086","42.26369857788086","27.3700008392334","27.3700008392334","27.3700008392334","12.579163551330566","12.579163551330566","12.579163551330566","14.550000190734863","14.550000190734863","14.550000190734863","11.538640975952148","11.538640975952148","11.538640975952148","13.720000267028809","13.720000267028809","13.720000267028809","12.194721221923828","12.194721221923828","12.194721221923828","14.789999961853027","14.789999961853027","14.789999961853027","10.394021987915039","10.394021987915039","10.394021987915039","8.279999732971191","8.279999732971191","8.279999732971191","5.0344367027282715","5.0344367027282715","5.0344367027282715","0.3199999928474426","0.3199999928474426","0.3199999928474426","7.496764659881592","7.496764659881592","7.496764659881592","2.2100000381469727","2.2100000381469727","2.2100000381469727","19.798004150390625","19.798004150390625","19.798004150390625","23.90999984741211","23.90999984741211","23.90999984741211","20.293989181518555","20.293989181518555","20.293989181518555","23.90999984741211","23.90999984741211","23.90999984741211","19.221755981445312","19.221755981445312","19.221755981445312","23.90999984741211","23.90999984741211","23.90999984741211"
"92","42.97930145263672","42.97930145263672","42.97930145263672","29.229999542236328","29.229999542236328","29.229999542236328","40.85682678222656","40.85682678222656","40.85682678222656","27.899999618530273","27.899999618530273","27.899999618530273","40.320003509521484","40.320003509521484","40.320003509521484","28.18000030517578","28.18000030517578","28.18000030517578","11.623323440551758","11.623323440551758","11.623323440551758","14.050000190734863","14.050000190734863","14.050000190734863","10.742876052856445","10.742876052856445","10.742876052856445","12.270000457763672","12.270000457763672","12.270000457763672","11.241585731506348","11.241585731506348","11.241585731506348","13.239999771118164","13.239999771118164","13.239999771118164","10.371191024780273","10.371191024780273","10.371191024780273","6.860000133514404","6.860000133514404","6.860000133514404","4.510847091674805","4.510847091674805","4.510847091674805","0.20000000298023224","0.20000000298023224","0.20000000298023224","7.621931076049805","7.621931076049805","7.621931076049805","1.3600000143051147","1.3600000143051147","1.3600000143051147","20.67854118347168","20.67854118347168","20.67854118347168","27.809999465942383","27.809999465942383","27.809999465942383","21.343534469604492","21.343534469604492","21.343534469604492","29.540000915527344","29.540000915527344","29.540000915527344","20.051307678222656","20.051307678222656","20.051307678222656","26.65999984741211","26.65999984741211","26.65999984741211"
"93","36.534629821777344","36.534629821777344","36.534629821777344","31.979999542236328","31.979999542236328","31.979999542236328","34.01106262207031","34.01106262207031","34.01106262207031","28.43000030517578","28.43000030517578","28.43000030517578","33.666561126708984","33.666561126708984","33.666561126708984","29.700000762939453","29.700000762939453","29.700000762939453","11.521830558776855","11.521830558776855","11.521830558776855","13.25","13.25","13.25","10.806333541870117","10.806333541870117","10.806333541870117","11.739999771118164","11.739999771118164","11.739999771118164","11.224467277526855","11.224467277526855","11.224467277526855","12.449999809265137","12.449999809265137","12.449999809265137","10.991413116455078","10.991413116455078","10.991413116455078","3.819999933242798","3.819999933242798","3.819999933242798","5.152340888977051","5.152340888977051","5.152340888977051","0.14000000059604645","0.14000000059604645","0.14000000059604645","8.526557922363281","8.526557922363281","8.526557922363281","0.5299999713897705","0.5299999713897705","0.5299999713897705","21.750219345092773","21.750219345092773","21.750219345092773","32.43000030517578","32.43000030517578","32.43000030517578","22.688106536865234","22.688106536865234","22.688106536865234","34.189998626708984","34.189998626708984","34.189998626708984","21.115352630615234","21.115352630615234","21.115352630615234","32.189998626708984","32.189998626708984","32.189998626708984"
"94","30.74609375","30.74609375","30.74609375","35.27000045776367","35.27000045776367","35.27000045776367","27.583547592163086","27.583547592163086","27.583547592163086","34.099998474121094","34.099998474121094","34.099998474121094","27.324386596679688","27.324386596679688","27.324386596679688","34.38999938964844","34.38999938964844","34.38999938964844","12.281670570373535","12.281670570373535","12.281670570373535","12.289999961853027","12.289999961853027","12.289999961853027","11.735239028930664","11.735239028930664","11.735239028930664","11.09000015258789","11.09000015258789","11.09000015258789","12.108901023864746","12.108901023864746","12.108901023864746","11.75","11.75","11.75","11.248933792114258","11.248933792114258","11.248933792114258","10.899999618530273","10.899999618530273","10.899999618530273","6.316951751708984","6.316951751708984","6.316951751708984","1.2899999618530273","1.2899999618530273","1.2899999618530273","9.197799682617188","9.197799682617188","9.197799682617188","2.4800000190734863","2.4800000190734863","2.4800000190734863","22.88962173461914","22.88962173461914","22.88962173461914","33.18000030517578","33.18000030517578","33.18000030517578","24.17365074157715","24.17365074157715","24.17365074157715","33.13999938964844","33.13999938964844","33.13999938964844","22.30132484436035","22.30132484436035","22.30132484436035","31.719999313354492","31.719999313354492","31.719999313354492"
"95","27.898855209350586","27.898855209350586","27.898855209350586","37.75","37.75","37.75","24.27706527709961","24.27706527709961","24.27706527709961","36.25","36.25","36.25","24.053831100463867","24.053831100463867","24.053831100463867","36.779998779296875","36.779998779296875","36.779998779296875","14.340269088745117","14.340269088745117","14.340269088745117","14.0600004196167","14.0600004196167","14.0600004196167","13.923433303833008","13.923433303833008","13.923433303833008","13.529999732971191","13.529999732971191","13.529999732971191","14.371061325073242","14.371061325073242","14.371061325073242","13.529999732971191","13.529999732971191","13.529999732971191","11.574413299560547","11.574413299560547","11.574413299560547","9.649999618530273","9.649999618530273","9.649999618530273","8.156449317932129","8.156449317932129","8.156449317932129","5.909999847412109","5.909999847412109","5.909999847412109","10.081527709960938","10.081527709960938","10.081527709960938","5.909999847412109","5.909999847412109","5.909999847412109","24.16668128967285","24.16668128967285","24.16668128967285","33.959999084472656","33.959999084472656","33.959999084472656","25.891870498657227","25.891870498657227","25.891870498657227","38.38999938964844","38.38999938964844","38.38999938964844","23.72708511352539","23.72708511352539","23.72708511352539","31.979999542236328","31.979999542236328","31.979999542236328"
